"#property","areaCode","areaNumber","confidential","confidentialInformation","totalArea","cityCode","cityName","townName","50SquareMetersOrLess","75SquareMetersOrLess","150SquareMetersOrLess","500SquareMetersOrLess","1500SquareMetersOrLess","1500SquareMetersOrMore","unknown","averageArea","number","verificationOfAccounts"
"144","37201090005","3",,,"48152.93","37201","高松市","木太町５区","1519.77","4742.25","10010.76","12259.2","15382.4","4238.55","0","159.9765116","301","48152.93"
"145","37201090006","3",,,"181633.06","37201","高松市","木太町６区","10888.51","26560.2","39222.76","71060.75","23970.45","9930.39","0","122.9743128","1477","181633.06"
"146","37201090007","3",,,"207975.92","37201","高松市","木太町７区","26329.05","68212.86","59896.66","52160.59","1376.76","0","0","76.65901954","2713","207975.92"
"147","37201090008","3",,,"115510.37","37201","高松市","木太町８区","15478.67","25719.94","30455.65","40937.66","2918.45","0","0","83.94648983","1376","115510.37"
"148","37201090009","3",,,"151172.8","37201","高松市","木太町９区","20567.99","34072.89","42170.66","44450.94","7792.32","2118","0","85.89363636","1760","151172.8"
"149","372010910","2",,,"325410.98","37201","高松市","春日町","12192.66","43646.48","79401.36","114973.49","37789.2","37407.79","0","131.745336","2470","325410.98"
"150","372010920","2",,,"320166.75","37201","高松市","新田町","17285.7","47768.83","101644.27","92570.52","21545.33","39352.1","0","112.2210831","2853","320166.75"
"151","37201093100","3",,,"519956.1","37201","高松市","高松町","44881.94","146700.28","216016.45","89632.83","13777.14","8947.46","0","81.09109482","6412","519956.1"
"152","37201093100","3",,,"519956.1","37201","高松市","高松町","44881.94","146700.28","216016.45","89632.83","13777.14","8947.46","0","81.09109482","6412","519956.1"
"153","372010940","2",,,"189770.22","37201","高松市","屋島東町","17129.91","48919.73","99587.87","20824.11","3308.6","0","0","77.80656827","2439","189770.22"
"154","372010950","2",,,"71399.71","37201","高松市","屋島中町","8422.55","21489.8","31789.86","8440.4","1257.1","0","0","72.70846232","982","71399.71"
"155","37201096100","3",,,"546882.52","37201","高松市","屋島西町","44086.96","115797.6","164210.89","102109.21","59334.42","61343.44","0","102.7974662","5320","546882.52"
"156","37201096100","3",,,"546882.52","37201","高松市","屋島西町","44086.96","115797.6","164210.89","102109.21","59334.42","61343.44","0","102.7974662","5320","546882.52"
"157","372010970","2",,,"92405.8","37201","高松市","前田西町","8151.5","15973.61","36681","21493.27","10106.42","0","0","93.52813765","988","92405.8"
"158","372010980","2",,,"106154.09","37201","高松市","前田東町","7817.4","17654.4","48040.51","30274.7","2367.08","0","0","91.35463855","1162","106154.09"
