#property,areaCode,areaNumber,confidential,confidentialInformation,totalArea,cityCode,cityName,townName,50SquareMetersOrLess,75SquareMetersOrLess,150SquareMetersOrLess,500SquareMetersOrLess,1500SquareMetersOrLess,3000SquareMetersOrLess,3000SquareMetersOrMore,unknown,averageArea
100,37201055002,3,,,88232.58,37201,高松市,錦町２丁目,1377.45,3459.73,19985.53,19426.04,15555.95,11493.65,16934.23,,223.9405584
101,372010561,2,,,344458.91,37201,高松市,浜ノ町,1633.47,5628.65,64762.38,31003.63,9664.05,37416.78,194349.95,,369.1949732
102,372010562,2,,,86479.1,37201,高松市,サンポート,0,0,0,924.24,1962.91,1630.84,81961.11,,9608.788889
103,372010570,2,,,6654.86,37201,高松市,玉藻町,39.66,52.2,0,1175.96,5387.04,0,0,,604.9872727
104,372010580,2,,,89531.73,37201,高松市,丸の内,425.91,1078.67,3616.74,12956.86,18421.63,2422.4,50609.52,,604.9441216
105,372010590,2,,,90876.2,37201,高松市,内町,285.77,539.74,1292,10888.25,8367.94,0,69502.5,,1121.928395
106,37201060001,3,,,48416.32,37201,高松市,寿町１丁目,35.2,104.4,349.91,150.97,3073.01,0,44702.83,,2689.795556
107,37201060002,3,,,63071.33,37201,高松市,寿町２丁目,60.56,0,902.86,0,546.78,6425.4,55135.73,,2522.8532
108,372010610,2,,,41613.34,37201,高松市,西の丸町,109.05,71.86,2781.26,10574.94,13938.32,10205.98,3931.93,,452.318913
109,372010620,2,,,41101.67,37201,高松市,西内町,222.99,184.82,3344.39,10351.84,6799.26,4480.17,15718.2,,432.6491579
110,372010630,2,,,53383.09,37201,高松市,兵庫町,228.56,694.2,2511.81,12416.78,7935.17,7031.32,22565.25,,498.9073832
111,372010640,2,,,85709.94,37201,高松市,古新町,65.42,73.8,1163.98,7666.76,7300.5,18910.19,50529.29,,1298.635455
112,372010650,2,,,55166.29,37201,高松市,磨屋町,209.44,268.99,1537.15,6546.23,7205.21,2813.59,36585.68,,848.7121538
113,372010660,2,,,49518.01,37201,高松市,紺屋町,16.52,309.35,1006.16,4206.46,4772.5,5841.18,33365.84,,1076.478478
114,372010670,2,,,41916.44,37201,高松市,鍛冶屋町,125.19,351.71,1146.27,6899.88,14692.28,9765.37,8935.74,,598.8062857
115,372010680,2,,,115076.37,37201,高松市,丸亀町,54.73,442.24,1495.39,13232.56,28906.7,1702.16,69242.59,,1085.626132
116,372010690,2,,,39483.09,37201,高松市,南新町,52.88,734.05,2100.83,7221.15,16485.88,5826.8,7061.5,,493.538625
